CL21.Contig1_All	21
CL21.Contig2_All	21
CL22.Contig1_All	22
CL22.Contig2_All	22
CL23.Contig1_All	23
CL23.Contig2_All	23
CL23.Contig3_All	23
CL24.Contig1_All	24
CL24.Contig2_All	24
CL25.Contig1_All	25
CL25.Contig2_All	25
CL26.Contig1_All	26
CL26.Contig2_All	26
CL26.Contig3_All	26
CL26.Contig4_All	26
CL26.Contig5_All	26
CL26.Contig6_All	26
CL26.Contig7_All	26
CL27.Contig1_All	27
CL27.Contig2_All	27
CL28.Contig1_All	28
CL28.Contig2_All	28
CL28.Contig3_All	28
CL29.Contig1_All	29
CL29.Contig2_All	29
CL30.Contig1_All	30
CL30.Contig2_All	30
CL31.Contig1_All	31
CL31.Contig2_All	31
CL31.Contig3_All	31
CL31.Contig4_All	31
CL31.Contig5_All	31
CL31.Contig6_All	31
CL31.Contig7_All	31
CL32.Contig1_All	32
CL32.Contig2_All	32
CL32.Contig3_All	32
CL33.Contig1_All	33
CL33.Contig2_All	33
CL33.Contig3_All	33
CL34.Contig1_All	34
CL34.Contig2_All	34
CL34.Contig3_All	34
CL34.Contig4_All	34
CL34.Contig5_All	34
CL35.Contig1_All	35
CL35.Contig2_All	35
CL36.Contig1_All	36
CL36.Contig2_All	36
CL36.Contig3_All	36
CL36.Contig4_All	36
CL37.Contig1_All	37
CL37.Contig2_All	37
CL38.Contig1_All	38
CL38.Contig2_All	38
CL38.Contig3_All	38
CL38.Contig4_All	38
CL39.Contig1_All	39
CL39.Contig2_All	39
CL39.Contig3_All	39
CL39.Contig4_All	39
CL39.Contig5_All	39
CL39.Contig6_All	39
CL39.Contig7_All	39
CL39.Contig8_All	39
CL39.Contig9_All	39
CL39.Contig10_All	39
CL40.Contig1_All	40
CL40.Contig2_All	40
CL41.Contig1_All	41
CL41.Contig2_All	41
CL41.Contig3_All	41
CL42.Contig1_All	42
CL42.Contig2_All	42
CL42.Contig3_All	42
CL43.Contig1_All	43
CL43.Contig2_All	43
CL43.Contig3_All	43
CL43.Contig4_All	43
CL43.Contig5_All	43
CL44.Contig1_All	44
CL44.Contig2_All	44
CL44.Contig3_All	44
CL45.Contig1_All	45
CL45.Contig2_All	45
CL46.Contig1_All	46
CL46.Contig2_All	46
CL46.Contig3_All	46
CL47.Contig1_All	47
CL47.Contig2_All	47
CL47.Contig3_All	47
CL47.Contig4_All	47
CL47.Contig5_All	47
CL47.Contig6_All	47
CL47.Contig7_All	47
CL47.Contig8_All	47
CL47.Contig9_All	47
CL48.Contig1_All	48
CL48.Contig2_All	48
CL48.Contig3_All	48
CL48.Contig4_All	48
CL48.Contig5_All	48
CL48.Contig6_All	48
CL49.Contig1_All	49
CL49.Contig2_All	49
CL49.Contig3_All	49
CL50.Contig1_All	50
CL50.Contig2_All	50
CL51.Contig1_All	51
CL51.Contig2_All	51
CL51.Contig3_All	51
CL52.Contig1_All	52
CL52.Contig2_All	52
CL52.Contig3_All	52
CL53.Contig1_All	53
CL53.Contig2_All	53
CL53.Contig3_All	53
CL53.Contig4_All	53
CL53.Contig5_All	53
CL53.Contig6_All	53
CL53.Contig7_All	53
CL53.Contig8_All	53
CL53.Contig9_All	53
CL54.Contig1_All	54
CL54.Contig2_All	54
CL55.Contig1_All	55
CL55.Contig2_All	55
CL56.Contig1_All	56
CL56.Contig2_All	56
CL56.Contig3_All	56
CL57.Contig1_All	57
CL57.Contig2_All	57
CL57.Contig3_All	57
CL57.Contig4_All	57
CL57.Contig5_All	57
CL57.Contig6_All	57
CL57.Contig7_All	57
CL57.Contig8_All	57
CL57.Contig9_All	57
CL57.Contig10_All	57
CL58.Contig1_All	58
CL58.Contig2_All	58
CL58.Contig3_All	58
CL58.Contig4_All	58
CL58.Contig5_All	58
CL59.Contig1_All	59
CL59.Contig2_All	59
CL59.Contig3_All	59
CL59.Contig4_All	59
CL59.Contig5_All	59
CL59.Contig6_All	59
CL60.Contig1_All	60
CL60.Contig2_All	60
CL61.Contig1_All	61
CL61.Contig2_All	61
CL61.Contig3_All	61
CL61.Contig4_All	61
CL61.Contig5_All	61
CL62.Contig1_All	62
CL62.Contig2_All	62
CL62.Contig3_All	62
CL62.Contig4_All	62
CL62.Contig5_All	62
CL62.Contig6_All	62
CL62.Contig7_All	62
CL62.Contig8_All	62
CL62.Contig9_All	62
CL62.Contig10_All	62
CL62.Contig11_All	62
CL62.Contig12_All	62
CL63.Contig1_All	63
CL63.Contig2_All	63
CL63.Contig3_All	63
CL63.Contig4_All	63
CL64.Contig1_All	64
CL64.Contig2_All	64
CL64.Contig3_All	64
CL65.Contig1_All	65
CL65.Contig2_All	65
CL66.Contig1_All	66
CL66.Contig2_All	66
CL67.Contig1_All	67
CL67.Contig2_All	67
CL67.Contig3_All	67
CL68.Contig1_All	68
CL68.Contig2_All	68
CL68.Contig3_All	68
CL69.Contig1_All	69
CL69.Contig2_All	69
CL69.Contig3_All	69
CL69.Contig4_All	69
CL69.Contig5_All	69
CL69.Contig6_All	69
CL69.Contig7_All	69
CL69.Contig8_All	69
CL69.Contig9_All	69
CL70.Contig1_All	70
CL70.Contig2_All	70
CL70.Contig3_All	70
CL70.Contig4_All	70
CL71.Contig1_All	71
CL71.Contig2_All	71
CL71.Contig3_All	71
CL71.Contig4_All	71
CL71.Contig5_All	71
CL72.Contig1_All	72
CL72.Contig2_All	72
CL72.Contig3_All	72
CL72.Contig4_All	72
CL73.Contig1_All	73
CL73.Contig2_All	73
CL74.Contig1_All	74
CL74.Contig2_All	74
CL74.Contig3_All	74
CL75.Contig1_All	75
CL75.Contig2_All	75
CL75.Contig3_All	75
CL75.Contig4_All	75
CL76.Contig1_All	76
CL76.Contig2_All	76
CL76.Contig3_All	76
CL76.Contig4_All	76
CL76.Contig5_All	76
CL76.Contig6_All	76
CL76.Contig7_All	76
CL76.Contig8_All	76
CL77.Contig1_All	77
CL77.Contig2_All	77
CL77.Contig3_All	77
CL77.Contig4_All	77
CL77.Contig5_All	77
CL78.Contig1_All	78
CL78.Contig2_All	78
CL78.Contig3_All	78
CL78.Contig4_All	78
CL78.Contig5_All	78
CL79.Contig1_All	79
CL79.Contig2_All	79
CL80.Contig1_All	80
CL80.Contig2_All	80
CL80.Contig3_All	80
CL80.Contig4_All	80
CL80.Contig5_All	80
CL81.Contig1_All	81
CL81.Contig2_All	81
CL82.Contig1_All	82
CL82.Contig2_All	82
CL82.Contig3_All	82
CL82.Contig4_All	82
CL82.Contig5_All	82
CL82.Contig6_All	82
CL82.Contig7_All	82
CL82.Contig8_All	82
CL82.Contig9_All	82
CL82.Contig10_All	82
CL82.Contig11_All	82
CL82.Contig12_All	82
CL82.Contig13_All	82
CL82.Contig14_All	82
CL82.Contig15_All	82
CL82.Contig16_All	82
CL82.Contig17_All	82
CL82.Contig18_All	82
CL82.Contig19_All	82
CL82.Contig20_All	82
CL82.Contig21_All	82
CL82.Contig22_All	82
CL82.Contig23_All	82
CL82.Contig24_All	82
CL82.Contig25_All	82
CL82.Contig26_All	82
CL82.Contig27_All	82
CL82.Contig28_All	82
CL82.Contig29_All	82
CL82.Contig30_All	82
CL83.Contig1_All	83
CL83.Contig2_All	83
CL84.Contig1_All	84
CL84.Contig2_All	84
CL84.Contig3_All	84
CL84.Contig4_All	84
CL84.Contig5_All	84
CL84.Contig6_All	84
CL84.Contig7_All	84
CL84.Contig8_All	84
CL84.Contig9_All	84
CL84.Contig10_All	84
CL84.Contig11_All	84
CL85.Contig1_All	85
CL85.Contig2_All	85
CL85.Contig3_All	85
CL85.Contig4_All	85
CL85.Contig5_All	85
CL85.Contig6_All	85
CL86.Contig1_All	86
CL86.Contig2_All	86
CL87.Contig1_All	87
CL87.Contig2_All	87
CL87.Contig3_All	87
CL87.Contig4_All	87
CL88.Contig1_All	88
CL88.Contig2_All	88
CL89.Contig1_All	89
CL89.Contig2_All	89
CL89.Contig3_All	89
CL90.Contig1_All	90
CL90.Contig2_All	90
CL90.Contig3_All	90
CL91.Contig1_All	91
CL91.Contig2_All	91
CL91.Contig3_All	91
CL91.Contig4_All	91
CL91.Contig5_All	91
CL91.Contig6_All	91
CL91.Contig7_All	91
CL92.Contig1_All	92
CL92.Contig2_All	92
CL93.Contig1_All	93
CL93.Contig2_All	93
CL93.Contig3_All	93
CL94.Contig1_All	94
CL94.Contig2_All	94
CL94.Contig3_All	94
CL95.Contig1_All	95
CL95.Contig2_All	95
CL96.Contig1_All	96
CL96.Contig2_All	96
CL97.Contig1_All	97
CL97.Contig2_All	97
CL98.Contig1_All	98
CL98.Contig2_All	98
CL98.Contig3_All	98
CL98.Contig4_All	98
CL98.Contig5_All	98
CL98.Contig6_All	98
CL98.Contig7_All	98
CL98.Contig8_All	98
CL98.Contig9_All	98
CL98.Contig10_All	98
CL99.Contig1_All	99
CL99.Contig2_All	99
CL100.Contig1_All	100
CL100.Contig2_All	100
CL100.Contig3_All	100
CL100.Contig4_All	100
CL101.Contig1_All	101
CL101.Contig2_All	101
CL101.Contig3_All	101
CL101.Contig4_All	101
CL101.Contig5_All	101
CL101.Contig6_All	101
CL102.Contig1_All	102
CL102.Contig2_All	102
CL102.Contig3_All	102
CL102.Contig4_All	102
CL102.Contig5_All	102
CL102.Contig6_All	102
CL103.Contig1_All	103
CL103.Contig2_All	103
CL103.Contig3_All	103
CL103.Contig4_All	103
CL104.Contig1_All	104
CL104.Contig2_All	104
CL104.Contig3_All	104
CL105.Contig1_All	105
CL105.Contig2_All	105
CL105.Contig3_All	105
CL106.Contig1_All	106
CL106.Contig2_All	106
CL107.Contig1_All	107
CL107.Contig2_All	107
CL107.Contig3_All	107
CL107.Contig4_All	107
CL108.Contig1_All	108
CL108.Contig2_All	108
CL108.Contig3_All	108
CL109.Contig1_All	109
CL109.Contig2_All	109
CL109.Contig3_All	109
CL109.Contig4_All	109
CL109.Contig5_All	109
CL109.Contig6_All	109
CL109.Contig7_All	109
CL109.Contig8_All	109
CL110.Contig1_All	110
CL110.Contig2_All	110
CL110.Contig3_All	110
CL110.Contig4_All	110
CL110.Contig5_All	110
CL110.Contig6_All	110
CL111.Contig1_All	111
CL111.Contig2_All	111
CL111.Contig3_All	111
CL112.Contig1_All	112
CL112.Contig2_All	112
CL112.Contig3_All	112
CL112.Contig4_All	112
CL112.Contig5_All	112
CL113.Contig1_All	113
CL113.Contig2_All	113
CL113.Contig3_All	113
CL114.Contig1_All	114
CL114.Contig2_All	114
CL114.Contig3_All	114
CL114.Contig4_All	114
CL114.Contig5_All	114
CL114.Contig6_All	114
CL114.Contig7_All	114
CL115.Contig1_All	115
CL115.Contig2_All	115
CL116.Contig1_All	116
CL116.Contig2_All	116
CL116.Contig3_All	116
CL116.Contig4_All	116
CL116.Contig5_All	116
CL117.Contig1_All	117
CL117.Contig2_All	117
CL117.Contig3_All	117
CL118.Contig1_All	118
CL118.Contig2_All	118
CL119.Contig1_All	119
CL119.Contig2_All	119
CL120.Contig1_All	120
CL120.Contig2_All	120
CL121.Contig1_All	121
CL121.Contig2_All	121
CL122.Contig1_All	122
CL122.Contig2_All	122
CL123.Contig1_All	123
CL123.Contig2_All	123
CL123.Contig3_All	123
CL123.Contig4_All	123
CL123.Contig5_All	123
CL123.Contig6_All	123
CL124.Contig1_All	124
CL124.Contig2_All	124
CL125.Contig1_All	125
CL125.Contig2_All	125
CL125.Contig3_All	125
CL126.Contig1_All	126
CL126.Contig2_All	126
CL126.Contig3_All	126
CL126.Contig4_All	126
CL126.Contig5_All	126
CL126.Contig6_All	126
CL126.Contig7_All	126
CL126.Contig8_All	126
CL127.Contig1_All	127
CL127.Contig2_All	127
CL128.Contig1_All	128
CL128.Contig2_All	128
CL128.Contig3_All	128
CL128.Contig4_All	128
CL128.Contig5_All	128
CL128.Contig6_All	128
CL128.Contig7_All	128
CL128.Contig8_All	128
CL128.Contig9_All	128
CL128.Contig10_All	128
CL128.Contig11_All	128
CL128.Contig12_All	128
CL128.Contig13_All	128
CL128.Contig14_All	128
CL128.Contig15_All	128
CL128.Contig16_All	128
CL128.Contig17_All	128
CL128.Contig18_All	128
CL128.Contig19_All	128
CL128.Contig20_All	128
CL128.Contig21_All	128
CL128.Contig22_All	128
CL128.Contig23_All	128
CL128.Contig24_All	128
CL128.Contig25_All	128
CL128.Contig26_All	128
CL128.Contig27_All	128
CL128.Contig28_All	128
CL128.Contig29_All	128
CL128.Contig30_All	128
CL128.Contig31_All	128
CL128.Contig32_All	128
CL128.Contig33_All	128
CL128.Contig34_All	128
CL128.Contig35_All	128
CL129.Contig1_All	129
CL129.Contig2_All	129
CL129.Contig3_All	129
CL130.Contig1_All	130
CL130.Contig2_All	130
CL130.Contig3_All	130
CL130.Contig4_All	130
CL130.Contig5_All	130
CL131.Contig1_All	131
CL131.Contig2_All	131
CL131.Contig3_All	131
CL131.Contig4_All	131
CL131.Contig5_All	131
CL131.Contig6_All	131
CL131.Contig7_All	131
CL132.Contig1_All	132
CL132.Contig2_All	132
CL133.Contig1_All	133
CL133.Contig2_All	133
CL133.Contig3_All	133
CL133.Contig4_All	133
CL134.Contig1_All	134
CL134.Contig2_All	134
CL135.Contig1_All	135
CL135.Contig2_All	135
CL135.Contig3_All	135
CL135.Contig4_All	135
CL136.Contig1_All	136
CL136.Contig2_All	136
CL136.Contig3_All	136
CL137.Contig1_All	137
CL137.Contig2_All	137
CL137.Contig3_All	137
CL137.Contig4_All	137
CL137.Contig5_All	137
CL137.Contig6_All	137
CL137.Contig7_All	137
CL137.Contig8_All	137
CL138.Contig1_All	138
CL138.Contig2_All	138
CL138.Contig3_All	138
CL138.Contig4_All	138
CL138.Contig5_All	138
CL138.Contig6_All	138
CL138.Contig7_All	138
CL138.Contig8_All	138
CL138.Contig9_All	138
CL138.Contig10_All	138
CL138.Contig11_All	138
CL139.Contig1_All	139
CL139.Contig2_All	139
CL140.Contig1_All	140
CL140.Contig2_All	140
CL141.Contig1_All	141
CL141.Contig2_All	141
CL142.Contig1_All	142
CL142.Contig2_All	142
CL143.Contig1_All	143
CL143.Contig2_All	143
CL144.Contig1_All	144
CL144.Contig2_All	144
CL145.Contig1_All	145
CL145.Contig2_All	145
CL146.Contig1_All	146
CL146.Contig2_All	146
CL146.Contig3_All	146
CL146.Contig4_All	146
CL146.Contig5_All	146
CL146.Contig6_All	146
CL146.Contig7_All	146
CL146.Contig8_All	146
CL146.Contig9_All	146
CL146.Contig10_All	146
CL146.Contig11_All	146
CL146.Contig12_All	146
CL146.Contig13_All	146
CL146.Contig14_All	146
CL147.Contig1_All	147
CL147.Contig2_All	147
CL147.Contig3_All	147
CL148.Contig1_All	148
CL148.Contig2_All	148
CL148.Contig3_All	148
CL149.Contig1_All	149
CL149.Contig2_All	149
CL150.Contig1_All	150
CL150.Contig2_All	150
CL151.Contig1_All	151
CL151.Contig2_All	151
CL152.Contig1_All	152
CL152.Contig2_All	152
CL152.Contig3_All	152
CL152.Contig4_All	152
CL152.Contig5_All	152
CL153.Contig1_All	153
CL153.Contig2_All	153
CL153.Contig3_All	153
CL153.Contig4_All	153
CL153.Contig5_All	153
CL154.Contig1_All	154
CL154.Contig2_All	154
CL155.Contig1_All	155
CL155.Contig2_All	155
CL155.Contig3_All	155
CL156.Contig1_All	156
CL156.Contig2_All	156
CL156.Contig3_All	156
CL156.Contig4_All	156
CL156.Contig5_All	156
CL156.Contig6_All	156
CL157.Contig1_All	157
CL157.Contig2_All	157
CL157.Contig3_All	157
CL158.Contig1_All	158
CL158.Contig2_All	158
CL158.Contig3_All	158
CL159.Contig1_All	159
CL159.Contig2_All	159
CL159.Contig3_All	159
CL159.Contig4_All	159
CL160.Contig1_All	160
CL160.Contig2_All	160
CL160.Contig3_All	160
CL160.Contig4_All	160
CL161.Contig1_All	161
CL161.Contig2_All	161
CL161.Contig3_All	161
CL161.Contig4_All	161
CL161.Contig5_All	161
CL161.Contig6_All	161
CL161.Contig7_All	161
CL161.Contig8_All	161
CL161.Contig9_All	161
CL161.Contig10_All	161
CL161.Contig11_All	161
CL161.Contig12_All	161
CL161.Contig13_All	161
CL161.Contig14_All	161
CL162.Contig1_All	162
CL162.Contig2_All	162
CL162.Contig3_All	162
CL162.Contig4_All	162
CL162.Contig5_All	162
CL162.Contig6_All	162
CL163.Contig1_All	163
CL163.Contig2_All	163
CL163.Contig3_All	163
CL163.Contig4_All	163
CL164.Contig1_All	164
CL164.Contig2_All	164
CL165.Contig1_All	165
CL165.Contig2_All	165
CL165.Contig3_All	165
CL165.Contig4_All	165
CL165.Contig5_All	165
CL166.Contig1_All	166
CL166.Contig2_All	166
CL167.Contig1_All	167
CL167.Contig2_All	167
CL168.Contig1_All	168
CL168.Contig2_All	168
CL169.Contig1_All	169
CL169.Contig2_All	169
CL169.Contig3_All	169
CL169.Contig4_All	169
CL169.Contig5_All	169
CL169.Contig6_All	169
CL169.Contig7_All	169
CL169.Contig8_All	169
CL169.Contig9_All	169
CL169.Contig10_All	169
CL169.Contig11_All	169
CL170.Contig1_All	170
CL170.Contig2_All	170
CL171.Contig1_All	171
CL171.Contig2_All	171
CL171.Contig3_All	171
CL171.Contig4_All	171
CL171.Contig5_All	171
CL171.Contig6_All	171
CL171.Contig7_All	171
CL171.Contig8_All	171
CL171.Contig9_All	171
CL172.Contig1_All	172
CL172.Contig2_All	172
CL172.Contig3_All	172
CL173.Contig1_All	173
CL173.Contig2_All	173
CL174.Contig1_All	174
CL174.Contig2_All	174
CL174.Contig3_All	174
CL174.Contig4_All	174
CL175.Contig1_All	175
CL175.Contig2_All	175
CL176.Contig1_All	176
CL176.Contig2_All	176
CL176.Contig3_All	176
CL176.Contig4_All	176
CL176.Contig5_All	176
CL176.Contig6_All	176
CL176.Contig7_All	176
CL176.Contig8_All	176
CL176.Contig9_All	176
CL177.Contig1_All	177
CL177.Contig2_All	177
CL177.Contig3_All	177
CL177.Contig4_All	177
CL177.Contig5_All	177
CL178.Contig1_All	178
CL178.Contig2_All	178
CL178.Contig3_All	178
CL178.Contig4_All	178
CL179.Contig1_All	179
CL179.Contig2_All	179
CL179.Contig3_All	179
CL179.Contig4_All	179
CL179.Contig5_All	179
CL180.Contig1_All	180
CL180.Contig2_All	180
CL181.Contig1_All	181
CL181.Contig2_All	181
CL182.Contig1_All	182
CL182.Contig2_All	182
CL183.Contig1_All	183
CL183.Contig2_All	183
CL183.Contig3_All	183
CL184.Contig1_All	184
CL184.Contig2_All	184
CL184.Contig3_All	184
CL185.Contig1_All	185
CL185.Contig2_All	185
CL185.Contig3_All	185
CL185.Contig4_All	185
CL185.Contig5_All	185
CL185.Contig6_All	185
CL186.Contig1_All	186
CL186.Contig2_All	186
CL186.Contig3_All	186
CL187.Contig1_All	187
CL187.Contig2_All	187
CL188.Contig1_All	188
CL188.Contig2_All	188
CL188.Contig3_All	188
CL188.Contig4_All	188
CL188.Contig5_All	188
CL189.Contig1_All	189
CL189.Contig2_All	189
CL190.Contig1_All	190
CL190.Contig2_All	190
CL191.Contig1_All	191
CL191.Contig2_All	191
CL191.Contig3_All	191
CL192.Contig1_All	192
CL192.Contig2_All	192
CL192.Contig3_All	192
CL193.Contig1_All	193
CL193.Contig2_All	193
CL193.Contig3_All	193
CL194.Contig1_All	194
CL194.Contig2_All	194
CL195.Contig1_All	195
CL195.Contig2_All	195
CL196.Contig1_All	196
CL196.Contig2_All	196
CL197.Contig1_All	197
CL197.Contig2_All	197
CL197.Contig3_All	197
CL197.Contig4_All	197
CL197.Contig5_All	197
CL197.Contig6_All	197
CL198.Contig1_All	198
CL198.Contig2_All	198
CL199.Contig1_All	199
CL199.Contig2_All	199
CL199.Contig3_All	199
CL199.Contig4_All	199
CL200.Contig1_All	200
CL200.Contig2_All	200
CL200.Contig3_All	200
CL201.Contig1_All	201
CL201.Contig2_All	201
CL202.Contig1_All	202
CL202.Contig2_All	202
CL203.Contig1_All	203
CL203.Contig2_All	203
CL203.Contig3_All	203
CL203.Contig4_All	203
CL203.Contig5_All	203
CL203.Contig6_All	203
CL204.Contig1_All	204
CL204.Contig2_All	204
CL204.Contig3_All	204
CL205.Contig1_All	205
CL205.Contig2_All	205
CL206.Contig1_All	206
CL206.Contig2_All	206
CL207.Contig1_All	207
CL207.Contig2_All	207
CL207.Contig3_All	207
CL207.Contig4_All	207
CL207.Contig5_All	207
CL207.Contig6_All	207
CL207.Contig7_All	207
CL208.Contig1_All	208
CL208.Contig2_All	208
CL208.Contig3_All	208
CL209.Contig1_All	209
CL209.Contig2_All	209
CL210.Contig1_All	210
CL210.Contig2_All	210
CL210.Contig3_All	210
CL211.Contig1_All	211
CL211.Contig2_All	211
CL212.Contig1_All	212
CL212.Contig2_All	212
CL212.Contig3_All	212
CL212.Contig4_All	212
CL212.Contig5_All	212
CL213.Contig1_All	213
CL213.Contig2_All	213
CL214.Contig1_All	214
CL214.Contig2_All	214
CL214.Contig3_All	214
CL215.Contig1_All	215
CL215.Contig2_All	215
CL216.Contig1_All	216
CL216.Contig2_All	216
CL217.Contig1_All	217
CL217.Contig2_All	217
CL217.Contig3_All	217
CL217.Contig4_All	217
CL217.Contig5_All	217
CL218.Contig1_All	218
CL218.Contig2_All	218
CL218.Contig3_All	218
CL218.Contig4_All	218
CL219.Contig1_All	219
CL219.Contig2_All	219
CL219.Contig3_All	219
CL219.Contig4_All	219
CL220.Contig1_All	220
CL220.Contig2_All	220
CL221.Contig1_All	221
CL221.Contig2_All	221
CL222.Contig1_All	222
CL222.Contig2_All	222
CL223.Contig1_All	223
CL223.Contig2_All	223
CL223.Contig3_All	223
CL223.Contig4_All	223
CL223.Contig5_All	223
CL224.Contig1_All	224
CL224.Contig2_All	224
CL225.Contig1_All	225
CL225.Contig2_All	225
CL226.Contig1_All	226
CL226.Contig2_All	226
CL227.Contig1_All	227
CL227.Contig2_All	227
CL227.Contig3_All	227
CL227.Contig4_All	227
CL227.Contig5_All	227
CL228.Contig1_All	228
CL228.Contig2_All	228
CL229.Contig1_All	229
CL229.Contig2_All	229
CL230.Contig1_All	230
CL230.Contig2_All	230
CL231.Contig1_All	231
CL231.Contig2_All	231
CL231.Contig3_All	231
CL231.Contig4_All	231
CL231.Contig5_All	231
CL232.Contig1_All	232
CL232.Contig2_All	232
CL233.Contig1_All	233
CL233.Contig2_All	233
CL234.Contig1_All	234
CL234.Contig2_All	234
CL235.Contig1_All	235
CL235.Contig2_All	235
CL236.Contig1_All	236
CL236.Contig2_All	236
CL237.Contig1_All	237
CL237.Contig2_All	237
CL237.Contig3_All	237
CL238.Contig1_All	238
CL238.Contig2_All	238
CL239.Contig1_All	239
CL239.Contig2_All	239
CL239.Contig3_All	239
CL240.Contig1_All	240
CL240.Contig2_All	240
CL240.Contig3_All	240
CL241.Contig1_All	241
CL241.Contig2_All	241
CL242.Contig1_All	242
CL242.Contig2_All	242
CL243.Contig1_All	243
CL243.Contig2_All	243
CL244.Contig1_All	244
CL244.Contig2_All	244
CL245.Contig1_All	245
CL245.Contig2_All	245
CL245.Contig3_All	245
CL246.Contig1_All	246
CL246.Contig2_All	246
CL246.Contig3_All	246
CL247.Contig1_All	247
CL247.Contig2_All	247
CL248.Contig1_All	248
CL248.Contig2_All	248
CL249.Contig1_All	249
CL249.Contig2_All	249
CL250.Contig1_All	250
CL250.Contig2_All	250
CL250.Contig3_All	250
CL250.Contig4_All	250
CL250.Contig5_All	250
CL250.Contig6_All	250
CL250.Contig7_All	250
CL250.Contig8_All	250
CL250.Contig9_All	250
CL250.Contig10_All	250
CL251.Contig1_All	251
CL251.Contig2_All	251
CL251.Contig3_All	251
CL252.Contig1_All	252
CL252.Contig2_All	252
CL252.Contig3_All	252
CL253.Contig1_All	253
CL253.Contig2_All	253
CL253.Contig3_All	253
CL253.Contig4_All	253
CL253.Contig5_All	253
CL253.Contig6_All	253
CL253.Contig7_All	253
CL253.Contig8_All	253
CL253.Contig9_All	253
CL253.Contig10_All	253
CL253.Contig11_All	253
CL253.Contig12_All	253
CL253.Contig13_All	253
CL254.Contig1_All	254
CL254.Contig2_All	254
CL254.Contig3_All	254
CL255.Contig1_All	255
CL255.Contig2_All	255
CL255.Contig3_All	255
CL255.Contig4_All	255
CL256.Contig1_All	256
CL256.Contig2_All	256
CL257.Contig1_All	257
CL257.Contig2_All	257
CL258.Contig1_All	258
CL258.Contig2_All	258
CL259.Contig1_All	259
CL259.Contig2_All	259
CL260.Contig1_All	260
CL260.Contig2_All	260
CL260.Contig3_All	260
CL260.Contig4_All	260
CL260.Contig5_All	260
CL260.Contig6_All	260
CL261.Contig1_All	261
CL261.Contig2_All	261
CL261.Contig3_All	261
CL262.Contig1_All	262
CL262.Contig2_All	262
CL263.Contig1_All	263
CL263.Contig2_All	263
CL264.Contig1_All	264
CL264.Contig2_All	264
CL265.Contig1_All	265
CL265.Contig2_All	265
CL265.Contig3_All	265
CL265.Contig4_All	265
CL266.Contig1_All	266
CL266.Contig2_All	266
CL267.Contig1_All	267
CL267.Contig2_All	267
CL268.Contig1_All	268
CL268.Contig2_All	268
CL269.Contig1_All	269
CL269.Contig2_All	269
CL269.Contig3_All	269
CL269.Contig4_All	269
CL270.Contig1_All	270
CL270.Contig2_All	270
CL271.Contig1_All	271
CL271.Contig2_All	271
CL272.Contig1_All	272
CL272.Contig2_All	272
CL272.Contig3_All	272
CL272.Contig4_All	272
CL273.Contig1_All	273
CL273.Contig2_All	273
CL273.Contig3_All	273
CL273.Contig4_All	273
CL273.Contig5_All	273
CL274.Contig1_All	274
CL274.Contig2_All	274
